z,median_bh_mass,median_stellar_mass
24.54147936248468,100.0,2818.182029276197
24.041945258307663,101.73144274072561,3016.576174165377
23.551927326295115,103.54726502781647,3226.8374810410314
23.07144404592832,105.45182600263587,3461.3149968251873
22.60049089021052,107.44976255861268,3691.6250493816297
22.13850710352168,109.54852672678795,3955.350781754311
21.686025408348456,111.75100802049712,4385.529720489916
21.24199288256228,114.06816242797369,4848.086782909921
20.80692151688946,116.50371622264846,5330.81833641209
20.380313007782437,119.06718362833122,5878.326905219603
19.962163295252072,121.76597015005814,6489.563655368645
19.55202745750868,124.61104255637771,7122.0082359757325
19.149915370355444,127.61120662871566,8287.551667815886
18.75581808842704,130.7759140100335,10317.822522564322
18.36933446966762,134.1186841202342,12866.622723457036
17.99046678567359,137.6507954657663,16342.147099595015
17.618853451004487,141.38801401401338,20562.674163401407
17.25450429893576,145.34384025907988,25767.42027347377
16.89741203421985,149.53284944841383,32135.198989615146
16.54724595974662,153.97485095231448,39670.684213451765
16.204005092385508,158.68736761148796,55658.198158998115
15.867388590898358,163.69378685557905,78569.82628758813
15.537399328581586,169.01525338207935,111028.18140861433
15.21376224139049,174.67953069244845,156631.36762524815
14.896734810669887,180.7072262904153,223196.25414390865
14.58554907889405,187.1412721905461,310857.2281909436
14.280706579872254,194.00255301060687,441150.1082395038
13.98172229879547,201.33582078427293,546662.5876528514
13.688601645123384,209.17909929766978,644972.2986381615
13.401336444022006,217.57405411866296,767830.5999412045
13.119507511577996,226.57971213923054,904526.3545150604
12.843321289643812,236.24135267817968,1050657.8877092698
12.572572545400256,246.6228294158225,1242325.9029382165
12.306896964696804,257.8031788470098,1479358.0140387956
12.046654837699617,269.8385703960519,1707911.487835892
11.791322366906291,282.8327959304143,1961567.253995271
11.541072010835483,296.86714521570866,2311756.4211030724
11.29573706795854,312.0503480646575,2678551.0903951754
11.055164432442858,328.50463023253315,3104662.9645650163
10.819353008616307,346.3565243524438,3545530.276233432
10.588156903644476,365.75916364990195,4110708.527671173
10.361441539702556,386.88557915761805,4744091.082614211
10.139206665701268,409.91811839903016,5430794.410345812
9.921203516627534,435.0906814602872,6238439.2619457105
9.707555250985097,462.62449019462457,7145081.495274095
9.498026371042243,492.81690386917893,8039523.283663286
9.292725101897975,525.9555651121664,9140302.190208957
9.091326504869064,562.4412909124856,10345117.682710126
8.893936995409213,602.6554360143202,11694386.667961508
8.700356003065313,647.0970368192347,13342395.5429583
8.510585281418217,696.2946858217421,15095731.123518968
8.324530976091902,750.8803485481935,17047937.73880405
8.142104878227164,811.5844442243049,19324170.065846417
7.963223892369607,879.2533330920522,22047371.964138553
7.787886776866767,954.8347292747769,24917125.770873815
7.615936035290874,1039.502465882733,27795055.68142211
7.447372867038352,1134.5498966548105,31059848.65868391
7.282122210995345,1241.5287438400471,34878422.71683877
7.120046771469404,1362.3130734601436,38522738.48331082
6.961212970408171,1498.9472532177242,42607658.18500575
6.805487257542052,1654.0102719944312,47385842.993172824
6.652748867393167,1830.5728429336543,52219421.89433009
6.503057495929591,2032.0589216203118,58508598.06877494
6.356240666769653,2262.869646643615,63668233.46309311
6.21235331876438,2527.906736169421,70814293.53160143
6.071235627713588,2833.4560927212156,78877519.93652815
5.932889628397116,3186.7584279980233,88190958.3978351
5.797264780652266,3596.670893575095,98165525.73848176
5.664267530355739,4074.104093295095,108391852.23440184
5.53389786210862,4631.998655221953,121035302.09073597
5.406067827446157,5286.551149291591,134628752.58026215
5.280736353530088,6057.443877320016,150448494.98807853
5.1578629752330745,6968.917075609488,166140874.5695623
5.037371328523561,8051.305600711293,184278551.43466032
4.919261276192731,9341.591320276742,185300040.4873012
